p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,2.04809226094419,0.616,0.208,0,Plasma B,ELL2
0,2.01371636646787,0.574,0.157,0,Plasma B,ERN1
0,1.97662527559672,0.738,0.262,0,Plasma B,FNDC3B
0,1.96668768958527,0.822,0.343,0,Plasma B,FBXW7
0,1.90551383328449,0.669,0.245,0,Plasma B,SPCS3
0,1.76580624690237,0.488,0.128,0,Plasma B,METTL7A
0,1.74994395208831,0.273,0.033,0,Plasma B,TNFRSF13B
0,1.71412865556718,0.646,0.156,0,Plasma B,PECAM1
0,1.68011082516208,0.393,0.072,0,Plasma B,PLCG2
0,1.54868954249279,0.417,0.067,0,Plasma B,KCNA3
0,1.41324108240187,0.522,0.134,0,Plasma B,KLHL6
2.93011682266479e-304,1.99823462572283,0.666,0.268,5.29823723874247e-300,Plasma B,HSP90B1
1.54764371883422e-297,2.00671868208852,0.53,0.166,2.79844937239603e-293,Plasma B,GLCCI1
4.32860831518926e-291,6.22562596034361,0.272,0.045,7.82698955552522e-287,Plasma B,IGHG3
1.84936599647142e-285,2.07907557200118,0.555,0.194,3.34402359481963e-281,Plasma B,SELENOK
2.13409636881675e-283,1.86463193991522,0.542,0.179,3.85887305409445e-279,Plasma B,SYVN1
1.49238944396052e-279,1.97705962824754,0.512,0.163,2.69853859256941e-275,Plasma B,TRAM2
1.55917077861249e-274,1.87703418746201,0.577,0.208,2.81929260188711e-270,Plasma B,EAF2
3.40089247340589e-274,1.61766626701755,0.612,0.22,6.14949377041253e-270,Plasma B,FNDC3A
5.76360307413659e-273,1.57660822021208,0.302,0.055,1.04217470786538e-268,Plasma B,CSF2RB
7.91143072171998e-273,2.11514737601073,0.434,0.122,1.43054490310141e-268,Plasma B,MANEA
2.41030465095585e-272,2.20943519130321,0.437,0.124,4.35831286985836e-268,Plasma B,SDF2L1
1.06273240608244e-271,1.88082095935795,0.686,0.303,1.92163273667827e-267,Plasma B,MANF
9.60363653500039e-271,1.92136354324344,0.609,0.242,1.73652955825877e-266,Plasma B,PLPP5
8.89516950214827e-262,1.65790030204589,0.319,0.063,1.60842454937845e-257,Plasma B,CCR2
1.03518387879649e-252,1.51049706876861,0.604,0.218,1.87181948963981e-248,Plasma B,MAN1A1
1.28997527682312e-246,1.22021632950097,0.308,0.061,2.33253329555156e-242,Plasma B,ICAM2
1.79102245019674e-245,1.71122226831368,0.277,0.053,3.23852679444574e-241,Plasma B,NXPE3
2.28276423435072e-245,1.70592170424436,0.496,0.159,4.12769428855296e-241,Plasma B,CREB3L2
6.45097884887686e-235,1.83574177644929,0.316,0.071,1.16646599545391e-230,Plasma B,ST6GALNAC4
4.18555616113279e-231,1.03413663944428,0.515,0.156,7.56832265056031e-227,Plasma B,THEMIS2
9.71864514947924e-227,1.79194409680614,0.568,0.232,1.75732541592884e-222,Plasma B,SELENOS
1.16414542124359e-219,1.57830162928265,0.704,0.352,2.10500775069266e-215,Plasma B,EDEM1
2.66822322306502e-213,1.50791608159473,0.604,0.266,4.82468123194617e-209,Plasma B,TXNDC15
5.27126335776744e-203,1.29695572019151,0.392,0.11,9.53149840351509e-199,Plasma B,GAS6
6.06357810138867e-201,1.62893149627663,0.556,0.238,1.0964161922931e-196,Plasma B,SSR3
3.50852240133017e-200,1.40354300020616,0.634,0.298,6.34411020608522e-196,Plasma B,TRAM1
7.16813438956213e-200,1.53417842545315,0.632,0.302,1.29614206032062e-195,Plasma B,ERLEC1
9.59591057768597e-199,5.39579656167571,0.276,0.065,1.73513255065718e-194,Plasma B,IGHM
1.02187044515713e-198,1.04003248367036,0.401,0.115,1.84774613893311e-194,Plasma B,CCDC69
6.56349093160542e-197,1.21719700158612,0.46,0.148,1.18681043025289e-192,Plasma B,GSTP1
4.35615240452217e-182,1.23578753822991,0.699,0.366,7.87679477785698e-178,Plasma B,SRPRA
1.09693375590141e-181,0.824682692523416,0.382,0.109,1.98347561742092e-177,Plasma B,EVI2B
3.03276665349596e-180,1.3720350379505,0.54,0.23,5.4838486628514e-176,Plasma B,CCPG1
1.56410383551599e-176,1.35190818303025,0.65,0.333,2.82821255538001e-172,Plasma B,CLPTM1L
1.27737998914237e-175,1.5514511126757,0.462,0.178,2.30975849636724e-171,Plasma B,MGAT2
6.14310175475665e-168,1.65147465845637,0.481,0.202,1.1107956592951e-163,Plasma B,SPATS2
4.3358864427009e-167,1.74133251574007,0.368,0.123,7.84014986569177e-163,Plasma B,TRIB1
7.80000071202506e-164,1.29569623092786,0.659,0.353,1.41039612874837e-159,Plasma B,SPCS1
2.37347225558683e-163,1.40653659938794,0.482,0.199,4.2917125325521e-159,Plasma B,DNAJC3
2.46676414522212e-162,1.61357916930714,0.471,0.197,4.46040292739063e-158,Plasma B,SEC24A
2.61967160593265e-162,1.50349807515364,0.525,0.236,4.73689019784741e-158,Plasma B,HYOU1
3.57517378819532e-158,1.23045371954889,0.694,0.383,6.46462924381477e-154,Plasma B,LMAN1
1.87973399470107e-157,1.42320541041857,0.312,0.093,3.39893500921847e-153,Plasma B,TIFA
2.22113798728578e-154,1.35906043791773,0.393,0.14,4.01626170861016e-150,Plasma B,GLRX
1.19330918210017e-153,1.13223879617301,0.657,0.334,2.15774166307354e-149,Plasma B,SDC1
1.90672788658358e-153,1.22248489879721,0.31,0.09,3.44774536452043e-149,Plasma B,TPST2
3.08844032190529e-147,1.1545073051082,0.679,0.378,5.58451779006915e-143,Plasma B,HM13
3.23676585348772e-143,1.34249634848736,0.432,0.175,5.85272001627649e-139,Plasma B,CDV3
6.99712949758202e-142,1.34154044566373,0.468,0.204,1.26522095575278e-137,Plasma B,ARFGAP3
9.35342470799503e-142,1.72377512410144,0.394,0.153,1.69128625569966e-137,Plasma B,SLC17A9
7.90030664275459e-139,1.3449780779011,0.518,0.25,1.42853344714288e-134,Plasma B,TPD52
1.50417857480026e-128,0.988816372223157,0.349,0.121,2.71985569895382e-124,Plasma B,BHLHE41
9.76736800236297e-128,0.736088154235886,0.266,0.076,1.76613548218727e-123,Plasma B,CAV1
6.3253680415612e-126,1.09953883306384,0.63,0.363,1.1437530492751e-121,Plasma B,SERP1
5.1816266990091e-123,1.42383645702913,0.366,0.14,9.36941739714826e-119,Plasma B,CEP128
1.59693145365266e-121,1.02394339646948,0.621,0.342,2.88757145449474e-117,Plasma B,HIPK2
2.66334432110134e-121,0.92709526789849,0.305,0.099,4.81585920141545e-117,Plasma B,MLKL
3.87770853915522e-118,1.2583301948597,0.598,0.336,7.01167258050047e-114,Plasma B,MYDGF
5.03844726457486e-118,1.57355493589322,0.437,0.206,9.11052034380425e-114,Plasma B,NT5DC2
3.63843961837501e-116,0.706901242248117,0.296,0.094,6.5790265179457e-112,Plasma B,ATP8B2
7.88886509058967e-116,0.259616366214363,0.61,0.266,1.42646458568042e-111,Plasma B,CYTIP
1.07220770556236e-114,0.474682484857351,0.463,0.185,1.93876597319786e-110,Plasma B,ADA2
4.30134145632641e-114,1.32420960619467,0.47,0.235,7.77768562132941e-110,Plasma B,SRM
6.25553005696806e-113,1.32089177020038,0.326,0.123,1.13112494490097e-108,Plasma B,SELENOM
4.83534305899068e-112,1.43032844470884,0.407,0.185,8.74326731926694e-108,Plasma B,EIF2AK3
1.38668676468055e-110,1.12817771198565,0.443,0.191,2.50740700789537e-106,Plasma B,RGS1
9.59625358467477e-110,1.37742172134203,0.413,0.192,1.73519457318089e-105,Plasma B,GMPPB
1.56356856831549e-109,0.98190983232798,0.263,0.084,2.82724468522806e-105,Plasma B,KLF13
4.9327883168688e-109,1.49028375113687,0.28,0.099,8.91946783456217e-105,Plasma B,MEF2B
1.07455812618664e-107,1.2480950076547,0.487,0.25,1.94301600377068e-103,Plasma B,CHST15
1.18788628040212e-107,1.00932268183209,0.577,0.326,2.14793597222311e-103,Plasma B,DERL1
1.47866753392277e-105,1.09585842057437,0.297,0.107,2.67372663483915e-101,Plasma B,BLNK
8.86997000559641e-105,0.558729903022078,0.27,0.086,1.60386797641194e-100,Plasma B,NCF4
9.03145223668943e-105,1.01889156756313,0.423,0.189,1.63306719343818e-100,Plasma B,DUSP22
5.11164292285089e-104,1.11181695758894,0.535,0.293,9.24287273309898e-100,Plasma B,DNAJB11
8.93490448317611e-104,1.66172892156797,0.413,0.195,1.6156094286479e-99,Plasma B,BCL2L11
9.66031666253958e-104,0.795034168509356,0.298,0.103,1.74677845892041e-99,Plasma B,SLFN11
1.01961785793098e-102,1.07595604173005,0.547,0.302,1.84367301071079e-98,Plasma B,RABAC1
2.31659372195303e-99,1.27301804667839,0.447,0.225,4.18886476803547e-95,Plasma B,CHPF
5.391167537044e-98,0.549949308253639,0.512,0.247,9.74830914048296e-94,Plasma B,PTK2B
5.62656480106589e-97,0.823381907704437,0.335,0.13,1.01739544732873e-92,Plasma B,OSBPL3
1.59747516366392e-92,1.0077329659964,0.505,0.279,2.8885545909371e-88,Plasma B,FBH1
2.52972192342543e-91,1.1151461200194,0.495,0.272,4.57424318193787e-87,Plasma B,SRPRB
3.7804540844976e-87,0.613868717586547,0.264,0.093,6.83581707558856e-83,Plasma B,GYPC
1.85732748300843e-85,0.746308059436446,0.655,0.406,3.35841955477584e-81,Plasma B,SEC62
2.16223738400007e-85,0.533518166024714,0.502,0.258,3.90975763774893e-81,Plasma B,ATP2A3
3.16125142612673e-83,1.05509564601243,0.339,0.151,5.71617482872236e-79,Plasma B,CDK14
8.39265664152865e-83,0.976541936341933,0.505,0.282,1.51756017392121e-78,Plasma B,CKAP4
2.44109580929159e-82,0.786224290252495,0.628,0.385,4.41398944236105e-78,Plasma B,STT3A
4.16164419506505e-81,1.11921990679065,0.361,0.173,7.52508503351663e-77,Plasma B,ZBTB38
4.29514409741521e-79,0.5927613157218,0.803,0.564,7.76647955694618e-75,Plasma B,CYBA
1.92859845654636e-76,0.792921671747828,0.442,0.234,3.48729172912712e-72,Plasma B,UFM1
2.19480033937423e-75,0.967694524951589,0.551,0.342,3.96863797365649e-71,Plasma B,MAPKAPK2
9.28897013473397e-74,0.668156017270081,0.25,0.095,1.6796315797626e-69,Plasma B,PIM1
1.16736079966771e-73,0.791652401630627,0.277,0.114,2.11082179795915e-69,Plasma B,IFI35
1.64532959898445e-73,0.314344189107901,0.27,0.103,2.97508498088369e-69,Plasma B,TAGAP
2.86139301138551e-73,1.30762553773616,0.294,0.132,5.17397084318728e-69,Plasma B,PARM1
1.20165422416224e-72,0.711774712172605,0.427,0.223,2.17283116813017e-68,Plasma B,ARSA
5.39925330667659e-72,0.867415301958177,0.511,0.307,9.7629298291326e-68,Plasma B,ATF4
2.94552995181829e-71,0.872800899291458,0.583,0.372,5.32610725887783e-67,Plasma B,RRBP1
3.07527719361558e-68,0.960825447106013,0.358,0.183,5.5607162214957e-64,Plasma B,ALG5
3.48474813647326e-68,0.783704527122877,0.54,0.334,6.30112158037096e-64,Plasma B,SEC61A1
3.65424130253272e-68,0.682384541124085,0.31,0.139,6.60759912323966e-64,Plasma B,FCHSD2
4.98949220420844e-68,1.20128856283687,0.355,0.183,9.0219998036497e-64,Plasma B,CASP3
1.58265667465032e-67,0.463111110317385,0.408,0.206,2.86175979910271e-63,Plasma B,IFNAR2
4.18229366153619e-67,1.0168549736306,0.427,0.243,7.56242339878974e-63,Plasma B,C11orf80
5.76507367314138e-67,0.78651594913062,0.436,0.241,1.04244062157742e-62,Plasma B,BET1L
1.62836383458137e-66,0.598553265033197,0.465,0.253,2.94440748569002e-62,Plasma B,APOL6
1.82980209574851e-66,0.660450225338683,0.415,0.223,3.30864814953245e-62,Plasma B,NCOA3
1.00389158402732e-64,0.644837450649661,0.339,0.161,1.81523676223819e-60,Plasma B,ODF3B
3.1200339016471e-64,0.583135797670298,0.561,0.346,5.64164530095828e-60,Plasma B,XRN1
1.37888136166775e-61,0.63496728310153,0.551,0.344,2.49329327816763e-57,Plasma B,USP48
2.75560860650713e-61,1.18695984277155,0.298,0.147,4.98269148228619e-57,Plasma B,LARP1B
6.64717084772084e-61,0.305615817456178,0.264,0.109,1.20194143268488e-56,Plasma B,ADAM19
9.63834154799062e-61,1.01727643445528,0.361,0.196,1.74280491870766e-56,Plasma B,TMEM39A
1.37442207864252e-59,1.04376628153526,0.448,0.269,2.4852300026014e-55,Plasma B,HSPA5
3.01166064580031e-59,0.29636593680902,0.953,0.828,5.44568477973612e-55,Plasma B,B2M
9.36565956664429e-59,0.831643704215647,0.344,0.181,1.69349856284062e-54,Plasma B,SLC33A1
7.90364919714625e-58,0.720152486744823,0.463,0.278,1.42913784782799e-53,Plasma B,CLCC1
2.63980272735367e-57,1.04893689647615,0.294,0.149,4.77329129160091e-53,Plasma B,SEC61B
8.11319680395236e-57,0.497841220803675,0.257,0.114,1.46702824609067e-52,Plasma B,ICAM3
8.38848927936671e-57,1.10294366623176,0.316,0.166,1.51680663149509e-52,Plasma B,TOR3A
2.18013729138756e-56,1.01820459670299,0.52,0.329,3.94212425028699e-52,Plasma B,KLF2
9.778899178458e-56,0.797403345413488,0.518,0.338,1.76822054944878e-51,Plasma B,PPIB
2.46431808037577e-55,1.11836248208242,0.257,0.122,4.45597995293547e-51,Plasma B,TMEM258
3.86785287044507e-55,1.39282329475048,0.401,0.242,6.99385156033877e-51,Plasma B,CITED2
5.53988501901365e-55,0.792247882986238,0.519,0.335,1.00172200913805e-50,Plasma B,TMED9
1.26704469477109e-54,0.71710824070872,0.491,0.312,2.29107021708508e-50,Plasma B,SRP54
2.3741334981692e-53,1.25070156016427,0.298,0.158,4.29290819138955e-49,Plasma B,PDIA4
4.09183384152295e-53,0.716653625207391,0.484,0.308,7.3988539522418e-49,Plasma B,TMEM59
6.09818013175687e-52,0.503942022638013,0.47,0.28,1.10267293142428e-47,Plasma B,BACH1
1.00576935458781e-51,0.85540448622175,0.496,0.319,1.81863214696568e-47,Plasma B,UAP1
1.24799510833933e-50,0.841628243916407,0.408,0.249,2.25662475489917e-46,Plasma B,RPN1
3.59901263471162e-50,0.861639449549421,0.343,0.194,6.50773464608555e-46,Plasma B,SUB1
5.11277152246005e-50,0.422609180023204,0.475,0.297,9.24491346691226e-46,Plasma B,IRF7
7.23037774562711e-49,0.850184424593625,0.275,0.138,1.30739690396429e-44,Plasma B,GTPBP1
1.16875126120719e-48,0.582902055646148,0.538,0.361,2.11333603051483e-44,Plasma B,SLC38A10
1.51063258413881e-48,0.706969055988106,0.334,0.185,2.73152583863979e-44,Plasma B,TMED5
1.60439174255826e-48,0.597115863536597,0.489,0.319,2.90106114889384e-44,Plasma B,VOPP1
1.62579589456192e-48,0.840443329723889,0.395,0.239,2.93976413654686e-44,Plasma B,NUCB2
1.59505380264128e-47,0.669222562278295,0.528,0.355,2.88417628593596e-43,Plasma B,SND1
1.09496164728614e-46,0.896048620140079,0.288,0.153,1.9799096506228e-42,Plasma B,WDR45
3.87696700171403e-45,0.500129299306086,0.817,0.666,7.01033173249931e-41,Plasma B,TXNIP
2.5133106554529e-44,0.476823510448894,0.724,0.531,4.54456832718993e-40,Plasma B,OS9
2.61457455309235e-44,0.573149344925481,0.606,0.414,4.72767370690159e-40,Plasma B,HDLBP
3.69929590057044e-44,0.540429716990295,0.602,0.404,6.68906684741147e-40,Plasma B,PDIA6
1.28327641026512e-42,0.604973852940997,0.416,0.264,2.32042040504139e-38,Plasma B,FAM3C
1.88950405025253e-42,0.662620489702194,0.386,0.24,3.41660122366662e-38,Plasma B,SCFD1
1.33508950064804e-41,0.654341785535277,0.469,0.315,2.41410883507179e-37,Plasma B,KRTCAP2
5.03360109135823e-41,0.592077217953978,0.311,0.175,9.10175749339394e-37,Plasma B,NGLY1
5.37595621225386e-41,0.777183860140417,0.366,0.228,9.72080402299744e-37,Plasma B,UBA5
6.08156129394347e-41,1.05073976370442,0.251,0.134,1.09966791317086e-36,Plasma B,MCEE
8.10333087274794e-41,0.761444024442969,0.287,0.16,1.46524428841028e-36,Plasma B,MAGEH1
8.32739807094611e-41,0.906047304158866,0.332,0.202,1.50576011918848e-36,Plasma B,SEC61G
1.94174424934856e-39,0.519141895840532,0.544,0.373,3.51106195167206e-35,Plasma B,CALR
4.01298795925842e-39,0.450152565749357,0.402,0.25,7.25628482793107e-35,Plasma B,TRABD
1.16164250459781e-38,0.665076483632307,0.412,0.265,2.10048197681376e-34,Plasma B,CLIC4
2.9301888698703e-38,0.81096403239315,0.416,0.276,5.29836751449947e-34,Plasma B,ARMCX3
3.30452739458054e-38,0.340986044579569,0.648,0.458,5.97524643488054e-34,Plasma B,CDKN1B
5.71822829819022e-38,0.590778007754473,0.323,0.19,1.03397004087876e-33,Plasma B,EDEM2
1.02509219718288e-37,0.577050978468769,0.53,0.367,1.85357171094609e-33,Plasma B,FUT8
1.21404736207374e-37,0.632998543568676,0.416,0.273,2.19524044010173e-33,Plasma B,MYO1D
1.57277734710498e-37,0.707370489208651,0.345,0.215,2.84389599903523e-33,Plasma B,RALGPS2
6.86088473751307e-37,0.614034569108639,0.339,0.206,1.24058517823711e-32,Plasma B,ATXN1
1.90218807687923e-36,0.76409191727899,0.361,0.233,3.43953648061302e-32,Plasma B,PREB
5.5838384885105e-36,0.883551135031215,0.274,0.156,1.00966967549247e-31,Plasma B,SLC15A2
5.89084927161794e-36,0.841549003670305,0.29,0.17,1.06518336529396e-31,Plasma B,PABPC4
5.95926341209191e-36,0.892571611213596,0.305,0.184,1.07755401017446e-31,Plasma B,LRRC59
1.16483412172603e-35,0.570870614807251,0.487,0.336,2.10625305890501e-31,Plasma B,PGRMC2
1.43994951975656e-35,0.538605457935603,0.429,0.286,2.6037167216238e-31,Plasma B,SNU13
6.82613750427216e-35,0.354175482961503,0.436,0.286,1.23430218352249e-30,Plasma B,MGAT1
7.53545130176547e-35,0.419180354615548,0.506,0.348,1.36256030438523e-30,Plasma B,AKAP17A
9.03890252146846e-35,0.309739502179863,0.625,0.452,1.63441435393193e-30,Plasma B,PCMTD1
1.00178994746946e-34,0.29824398262574,0.369,0.223,1.81143658301428e-30,Plasma B,APOL2
2.91799937732192e-34,0.370133553054008,0.78,0.631,5.27632647407349e-30,Plasma B,OGT
3.92000242399791e-34,0.587933456752879,0.361,0.23,7.08814838307302e-30,Plasma B,GALNT2
1.28158574719926e-33,0.734793045417313,0.358,0.234,2.31736334808569e-29,Plasma B,PGM3
2.67684674107133e-33,0.53137489839281,0.715,0.547,4.84027427720518e-29,Plasma B,ACADVL
3.71846936435303e-33,0.48034676687378,0.498,0.35,6.72373630462316e-29,Plasma B,CLINT1
6.76876447320564e-33,0.512864992612736,0.527,0.379,1.22392799204504e-28,Plasma B,MTDH
7.04520569848776e-33,0.459312478346944,0.477,0.333,1.27391409440056e-28,Plasma B,ISCU
2.1936739141973e-32,0.659213626089883,0.353,0.229,3.96660117165156e-28,Plasma B,SEC23B
2.49337686826797e-32,0.460715097650532,0.596,0.428,4.50852405320215e-28,Plasma B,SSR2
5.14653313056716e-32,0.357142038808668,0.411,0.267,9.30596120669154e-28,Plasma B,INPP4A
1.02077873201057e-31,0.598768443210285,0.383,0.254,1.84577210322152e-27,Plasma B,ZNF580
1.25775572741074e-31,0.490149808396685,0.267,0.152,2.27427390630411e-27,Plasma B,KIAA0513
3.64406291691487e-31,0.501696217544931,0.369,0.24,6.58919456636546e-27,Plasma B,GALK2
6.27667236701133e-31,0.346553055600494,0.347,0.213,1.13494789740299e-26,Plasma B,REXO2
1.92322490509397e-30,0.684510162087188,0.367,0.246,3.47757527339091e-26,Plasma B,TCF3
3.3891794293167e-30,0.526789283215618,0.49,0.349,6.12831424409045e-26,Plasma B,USO1
4.48905018051357e-30,0.679309187392993,0.282,0.172,8.11710053640464e-26,Plasma B,ANKRD28
5.13521612164618e-30,0.409273707055896,0.332,0.206,9.28549779116062e-26,Plasma B,KLHL5
9.48732706292311e-30,0.703368332615086,0.318,0.206,1.71549847951776e-25,Plasma B,B4GALT3
1.28483391704494e-29,0.898248678150639,0.595,0.488,2.32323668880066e-25,Plasma B,TSC22D3
2.59048070249434e-28,0.488155565021544,0.486,0.341,4.68410720625026e-24,Plasma B,RPN2
5.17410240947173e-28,0.552013751028912,0.434,0.308,9.35581197680679e-24,Plasma B,SEC13
5.79761116061422e-28,0.609490462522278,0.448,0.323,1.04832405006226e-23,Plasma B,GOLGA3
2.39877056229257e-27,0.330251697774961,0.605,0.448,4.33745693073743e-23,Plasma B,FAM214A
1.31548032875545e-26,0.373258048705846,0.28,0.168,2.37865153045561e-22,Plasma B,BICD1
4.84561603880154e-26,0.348085753823089,0.457,0.326,8.76184292136094e-22,Plasma B,MOGS
1.11979845940168e-25,0.761977342031936,0.319,0.207,2.02481957429012e-21,Plasma B,KNTC1
1.25708740691618e-25,0.63582057409412,0.282,0.181,2.27306544918584e-21,Plasma B,BET1
2.37440538722163e-25,0.601248202781119,0.395,0.283,4.29339982117416e-21,Plasma B,FOXO3
5.2748688380909e-25,0.684700848254794,0.315,0.211,9.53801783303597e-21,Plasma B,SEC24D
7.07750310179456e-25,0.513969839396222,0.427,0.307,1.27975411086649e-20,Plasma B,SAR1B
7.90676754537694e-25,0.425355031710067,0.324,0.214,1.42970170755506e-20,Plasma B,STX5
8.0742840501611e-25,0.277656521415881,0.277,0.169,1.45999204195013e-20,Plasma B,ABCA5
1.11311598141733e-24,0.636824323411755,0.263,0.165,2.01273631759881e-20,Plasma B,IQCB1
2.16198065471885e-24,0.278879462853326,0.381,0.262,3.90929341986262e-20,Plasma B,PTPN1
2.3583155156332e-24,0.554685400755122,0.286,0.185,4.26430611536795e-20,Plasma B,MBNL2
4.08593076612218e-24,0.713708880491065,0.301,0.203,7.38818001130213e-20,Plasma B,SLC35B1
5.07877355433038e-24,0.604400513198967,0.382,0.273,9.18343834094018e-20,Plasma B,ARF4
5.9358831803233e-24,0.540155127130292,0.251,0.156,1.07332639666606e-19,Plasma B,AGA
1.35637585423995e-23,0.62176502245797,0.294,0.194,2.45259881963668e-19,Plasma B,VPS37B
1.64781994207608e-23,0.544195196944413,0.345,0.241,2.97958801926197e-19,Plasma B,SIL1
2.28528076736396e-23,0.562314431969343,0.309,0.208,4.13224468354751e-19,Plasma B,SCYL1
3.07785532379396e-23,0.653459129296017,0.302,0.205,5.56537799648424e-19,Plasma B,SSR1
3.37102305843781e-23,0.552984140985976,0.259,0.164,6.09548389426725e-19,Plasma B,EIF1
4.09659200062491e-23,0.503671220337593,0.284,0.186,7.40745765552996e-19,Plasma B,ZNF706
4.22660941389213e-23,0.397252025165756,0.46,0.338,7.64255514219975e-19,Plasma B,ARCN1
4.98311894315431e-23,0.298112884316304,0.4,0.281,9.01047567301163e-19,Plasma B,LAP3
9.90474960731861e-23,0.457654810650346,0.447,0.333,1.79097682399535e-18,Plasma B,EDEM3
5.21397237137113e-22,0.35907417351519,0.507,0.37,9.42790484191328e-18,Plasma B,TMED2
1.27391560219438e-21,0.585584127704194,0.327,0.231,2.30349419188787e-17,Plasma B,TMEM208
3.36674451595671e-21,0.2790876786098,0.548,0.417,6.08774743375292e-17,Plasma B,UBXN4
4.28384684673461e-21,0.703604450296659,0.621,0.503,7.74605186826553e-17,Plasma B,H1FX
7.67036978884975e-21,0.264629235852634,0.408,0.295,1.38695626521981e-16,Plasma B,GOSR2
3.08114596768378e-20,0.473002169491227,0.327,0.231,5.5713281387658e-16,Plasma B,NUS1
3.53102510386579e-20,0.574038461652347,0.316,0.224,6.38479959281013e-16,Plasma B,TMED10
4.0513292936567e-20,0.521920361168972,0.371,0.274,7.32561362879004e-16,Plasma B,TMEM184B
4.89360374969683e-20,0.476208866449552,0.383,0.281,8.84861430020181e-16,Plasma B,C11orf24
